horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,late_phase,time,elapsed_time,progress
5,クロワデュノール,3,先行,1422.425,3,2.22,5.0,84.154,89.408,0.122,92.092,92.092,0.6488
2,ミュージアムマイル,1,先行,1419.925,4,0.0,7.5,73.195,82.272,0.122,92.092,92.092,0.6488
17,レガレイラ,8,先行,1417.425,5,7.0,10.0,68.507,79.338,0.122,92.092,92.092,0.6488
4,ミクニインスパイア,2,先行,1414.925,6,1.0,12.5,62.769,75.093,0.122,92.092,92.092,0.6488
7,ファミリータイム,4,先行,1412.425,7,3.22,15.0,60.592,73.6,0.122,92.092,92.092,0.6488
9,コスモキュランダ,5,先行,1409.925,8,4.22,17.5,64.219,71.241,0.122,92.092,92.092,0.6488
3,シュガークン,2,先行,1407.425,9,1.22,20.0,52.467,61.843,0.122,92.092,92.092,0.6488
18,ミステリーウェイ,8,先行,1404.925,10,7.0,22.5,43.76,58.039,0.122,92.092,92.092,0.6488
1,ダノンデサイル,1,差し,1402.425,11,0.67,25.0,79.175,85.766,0.122,92.092,92.092,0.6488
15,マイユニバース,7,差し,1399.925,12,6.67,27.5,70.558,80.631,0.122,92.092,92.092,0.6488
13,シェイクユアハート,7,差し,1397.425,13,6.67,30.0,67.357,78.592,0.122,92.092,92.092,0.6488
10,ジューンテイク,5,差し,1394.925,14,4.45,32.5,67.114,73.771,0.122,92.092,92.092,0.6488
14,スティンガーグラス,7,差し,1392.425,15,6.45,35.0,61.121,77.264,0.122,92.092,92.092,0.6488
11,シンエンペラー,6,差し,1392.425,16,5.67,35.0,54.86,73.209,0.122,92.092,92.092,0.6488
8,タガノデュード,4,追込,1392.425,17,3.65,35.0,71.2,81.806,0.122,92.092,92.092,0.6488
6,ビザンチンドリーム,3,追込,1392.425,18,2.65,35.0,58.422,76.695,0.122,92.092,92.092,0.6488
16,メイショウタバル,8,逃げ,1434.783,1,7.0,0.0,74.557,75.358,0.13,92.567,92.567,0.6522
12,マイネルエンペラー,6,逃げ,1432.283,2,5.0,2.5,52.086,66.306,0.13,92.567,92.567,0.6522
5,クロワデュノール,3,先行,1429.783,3,2.22,5.0,84.154,89.408,0.13,92.567,92.567,0.6522
2,ミュージアムマイル,1,先行,1427.283,4,0.0,7.5,73.195,82.272,0.13,92.567,92.567,0.6522
17,レガレイラ,8,先行,1424.783,5,7.0,10.0,68.507,79.338,0.13,92.567,92.567,0.6522
4,ミクニインスパイア,2,先行,1422.283,6,1.0,12.5,62.769,75.093,0.13,92.567,92.567,0.6522
7,ファミリータイム,4,先行,1419.783,7,3.22,15.0,60.592,73.6,0.13,92.567,92.567,0.6522
9,コスモキュランダ,5,先行,1417.283,8,4.22,17.5,64.219,71.241,0.13,92.567,92.567,0.6522
3,シュガークン,2,先行,1414.783,9,1.22,20.0,52.467,61.843,0.13,92.567,92.567,0.6522
18,ミステリーウェイ,8,先行,1412.283,10,7.0,22.5,43.76,58.039,0.13,92.567,92.567,0.6522
1,ダノンデサイル,1,差し,1409.783,11,0.67,25.0,79.175,85.766,0.13,92.567,92.567,0.6522
15,マイユニバース,7,差し,1407.283,12,6.67,27.5,70.558,80.631,0.13,92.567,92.567,0.6522
13,シェイクユアハート,7,差し,1404.783,13,6.67,30.0,67.357,78.592,0.13,92.567,92.567,0.6522
14,スティンガーグラス,7,差し,1402.283,14,6.45,32.5,61.121,77.264,0.13,92.567,92.567,0.6522
10,ジューンテイク,5,差し,1399.783,15,4.45,35.0,67.114,73.771,0.13,92.567,92.567,0.6522
11,シンエンペラー,6,差し,1399.783,16,5.67,35.0,54.86,73.209,0.13,92.567,92.567,0.6522
8,タガノデュード,4,追込,1399.783,17,3.65,35.0,71.2,81.806,0.13,92.567,92.567,0.6522
6,ビザンチンドリーム,3,追込,1399.783,18,2.65,35.0,58.422,76.695,0.13,92.567,92.567,0.6522
16,メイショウタバル,8,逃げ,1442.14,1,7.0,0.0,74.557,75.358,0.139,93.041,93.041,0.6555
12,マイネルエンペラー,6,逃げ,1439.64,2,5.0,2.5,52.086,66.306,0.139,93.041,93.041,0.6555
5,クロワデュノール,3,先行,1437.14,3,2.22,5.0,84.154,89.408,0.139,93.041,93.041,0.6555
2,ミュージアムマイル,1,先行,1434.64,4,0.0,7.5,73.195,82.272,0.139,93.041,93.041,0.6555
17,レガレイラ,8,先行,1432.14,5,7.0,10.0,68.507,79.338,0.139,93.041,93.041,0.6555
4,ミクニインスパイア,2,先行,1429.64,6,1.0,12.5,62.769,75.093,0.139,93.041,93.041,0.6555
7,ファミリータイム,4,先行,1427.14,7,3.22,15.0,60.592,73.6,0.139,93.041,93.041,0.6555
9,コスモキュランダ,5,先行,1424.64,8,4.22,17.5,64.219,71.241,0.139,93.041,93.041,0.6555
3,シュガークン,2,先行,1422.14,9,1.22,20.0,52.467,61.843,0.139,93.041,93.041,0.6555
18,ミステリーウェイ,8,先行,1419.64,10,7.0,22.5,43.76,58.039,0.139,93.041,93.041,0.6555
1,ダノンデサイル,1,差し,1417.14,11,0.67,25.0,79.175,85.766,0.139,93.041,93.041,0.6555
15,マイユニバース,7,差し,1414.64,12,6.67,27.5,70.558,80.631,0.139,93.041,93.041,0.6555
13,シェイクユアハート,7,差し,1412.14,13,6.67,30.0,67.357,78.592,0.139,93.041,93.041,0.6555
14,スティンガーグラス,7,差し,1409.64,14,6.45,32.5,61.121,77.264,0.139,93.041,93.041,0.6555
10,ジューンテイク,5,差し,1407.14,15,4.45,35.0,67.114,73.771,0.139,93.041,93.041,0.6555
11,シンエンペラー,6,差し,1407.14,16,5.67,35.0,54.86,73.209,0.139,93.041,93.041,0.6555
