horse_number,horse_name,frame,actual_running_style,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
10,ジューンテイク,5,差し,1189.97,1189.97,13,4.0,53.508,14.0,44.2-75.4,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,80.224,80.224,0.5652
13,シェイクユアハート,7,差し,1186.638,1186.638,14,6.22,56.841,14.0,44.2-75.4,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,80.224,80.224,0.5652
14,スティンガーグラス,7,差し,1184.249,1184.249,15,6.0,59.23,14.0,44.2-75.4,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,80.224,80.224,0.5652
11,シンエンペラー,6,差し,1182.12,1182.12,16,5.22,61.359,14.0,44.2-75.4,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,80.224,80.224,0.5652
8,タガノデュード,4,追込,1170.409,1170.409,17,3.0,73.069,14.0,69.1-105.4,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,80.224,80.224,0.5652
6,ビザンチンドリーム,3,追込,1152.671,1152.671,18,2.0,90.807,14.0,69.1-105.4,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,80.224,80.224,0.5652
16,メイショウタバル,8,逃げ,1250.836,1250.836,1,7.0,0.0,14.0,0.0-6.2,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,80.699,80.699,0.5686
12,マイネルエンペラー,6,逃げ,1246.488,1246.488,2,5.0,4.348,14.0,0.0-6.2,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,80.699,80.699,0.5686
2,ミュージアムマイル,1,先行,1236.836,1236.836,3,0.0,14.0,14.0,14.0-32.4,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,80.699,80.699,0.5686
5,クロワデュノール,3,先行,1236.836,1236.836,4,2.22,14.0,14.0,14.0-32.4,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,80.699,80.699,0.5686
9,コスモキュランダ,5,先行,1233.778,1233.778,5,4.22,17.058,14.0,14.0-32.4,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,80.699,80.699,0.5686
17,レガレイラ,8,先行,1233.141,1233.141,6,7.0,17.695,14.0,14.0-32.4,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,80.699,80.699,0.5686
4,ミクニインスパイア,2,先行,1230.142,1230.142,7,1.0,20.695,14.0,14.0-32.4,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,80.699,80.699,0.5686
7,ファミリータイム,4,先行,1228.971,1228.971,8,3.22,21.865,14.0,14.0-32.4,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,80.699,80.699,0.5686
3,シュガークン,2,先行,1225.136,1225.136,9,1.22,25.7,14.0,14.0-32.4,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,80.699,80.699,0.5686
18,ミステリーウェイ,8,先行,1222.702,1222.702,10,7.0,28.135,14.0,14.0-32.4,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,80.699,80.699,0.5686
1,ダノンデサイル,1,差し,1206.764,1206.764,11,0.22,44.072,14.0,44.1-75.5,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,80.699,80.699,0.5686
15,マイユニバース,7,差し,1204.153,1204.153,12,6.22,46.683,14.0,44.1-75.5,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,80.699,80.699,0.5686
10,ジューンテイク,5,差し,1197.344,1197.344,13,4.0,53.492,14.0,44.1-75.5,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,80.699,80.699,0.5686
13,シェイクユアハート,7,差し,1193.977,1193.977,14,6.22,56.859,14.0,44.1-75.5,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,80.699,80.699,0.5686
14,スティンガーグラス,7,差し,1191.554,1191.554,15,6.0,59.283,14.0,44.1-75.5,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,80.699,80.699,0.5686
11,シンエンペラー,6,差し,1189.465,1189.465,16,5.22,61.371,14.0,44.1-75.5,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,80.699,80.699,0.5686
8,タガノデュード,4,追込,1177.764,1177.764,17,3.0,73.072,14.0,68.9-105.5,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,80.699,80.699,0.5686
6,ビザンチンドリーム,3,追込,1159.964,1159.964,18,2.0,90.872,14.0,68.9-105.5,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,80.699,80.699,0.5686
16,メイショウタバル,8,逃げ,1258.194,1258.194,1,7.0,0.0,14.0,0.0-6.2,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,81.174,81.174,0.5719
12,マイネルエンペラー,6,逃げ,1253.809,1253.809,2,5.0,4.385,14.0,0.0-6.2,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,81.174,81.174,0.5719
2,ミュージアムマイル,1,先行,1244.194,1244.194,3,0.0,14.0,14.0,14.0-32.4,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,81.174,81.174,0.5719
5,クロワデュノール,3,先行,1244.194,1244.194,4,2.22,14.0,14.0,14.0-32.4,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,81.174,81.174,0.5719
9,コスモキュランダ,5,先行,1241.227,1241.227,5,4.22,16.967,14.0,14.0-32.4,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,81.174,81.174,0.5719
17,レガレイラ,8,先行,1240.501,1240.501,6,7.0,17.693,14.0,14.0-32.4,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,81.174,81.174,0.5719
4,ミクニインスパイア,2,先行,1237.504,1237.504,7,1.0,20.69,14.0,14.0-32.4,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,81.174,81.174,0.5719
7,ファミリータイム,4,先行,1236.329,1236.329,8,3.22,21.865,14.0,14.0-32.4,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,81.174,81.174,0.5719
3,シュガークン,2,先行,1232.447,1232.447,9,1.22,25.747,14.0,14.0-32.4,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,81.174,81.174,0.5719
18,ミステリーウェイ,8,先行,1230.005,1230.005,10,7.0,28.189,14.0,14.0-32.4,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,81.174,81.174,0.5719
1,ダノンデサイル,1,差し,1214.289,1214.289,11,0.22,43.905,14.0,43.9-75.5,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,81.174,81.174,0.5719
15,マイユニバース,7,差し,1211.594,1211.594,12,6.22,46.6,14.0,43.9-75.5,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,81.174,81.174,0.5719
10,ジューンテイク,5,差し,1204.718,1204.718,13,4.0,53.476,14.0,43.9-75.5,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,81.174,81.174,0.5719
13,シェイクユアハート,7,差し,1201.316,1201.316,14,6.22,56.878,14.0,43.9-75.5,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,81.174,81.174,0.5719
14,スティンガーグラス,7,差し,1198.859,1198.859,15,6.0,59.335,14.0,43.9-75.5,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,81.174,81.174,0.5719
11,シンエンペラー,6,差し,1196.81,1196.81,16,5.22,61.383,14.0,43.9-75.5,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,81.174,81.174,0.5719
8,タガノデュード,4,追込,1185.119,1185.119,17,3.0,73.075,14.0,68.7-105.5,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,81.174,81.174,0.5719
6,ビザンチンドリーム,3,追込,1167.257,1167.257,18,2.0,90.937,14.0,68.7-105.5,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,81.174,81.174,0.5719
16,メイショウタバル,8,逃げ,1265.552,1265.552,1,7.0,0.0,14.0,0.0-6.3,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,81.649,81.649,0.5753
12,マイネルエンペラー,6,逃げ,1261.129,1261.129,2,5.0,4.423,14.0,0.0-6.3,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,81.649,81.649,0.5753
2,ミュージアムマイル,1,先行,1251.552,1251.552,3,0.0,14.0,14.0,14.0-32.5,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,81.649,81.649,0.5753
5,クロワデュノール,3,先行,1251.552,1251.552,4,2.22,14.0,14.0,14.0-32.5,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,81.649,81.649,0.5753
9,コスモキュランダ,5,先行,1248.676,1248.676,5,4.22,16.876,14.0,14.0-32.5,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,81.649,81.649,0.5753
17,レガレイラ,8,先行,1247.861,1247.861,6,7.0,17.691,14.0,14.0-32.5,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,81.649,81.649,0.5753
4,ミクニインスパイア,2,先行,1244.867,1244.867,7,1.0,20.685,14.0,14.0-32.5,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,81.649,81.649,0.5753
7,ファミリータイム,4,先行,1243.686,1243.686,8,3.22,21.865,14.0,14.0-32.5,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.3,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,0.0,0.0,medium,81.649,81.649,0.5753
3,シュガークン,2,先行,1239.759,1239.759,9,1.22,25.793,14.0,14.0-32.5,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.3,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,0.0,0.0,medium,81.649,81.649,0.5753
18,ミステリーウェイ,8,先行,1237.309,1237.309,10,7.0,28.243,14.0,14.0-32.5,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,0.0,0.0,medium,81.649,81.649,0.5753
1,ダノンデサイル,1,差し,1221.814,1221.814,11,0.22,43.737,14.0,43.7-75.6,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.3,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,0.0,0.0,medium,81.649,81.649,0.5753
15,マイユニバース,7,差し,1219.036,1219.036,12,6.22,46.516,14.0,43.7-75.6,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,0.0,0.0,medium,81.649,81.649,0.5753
10,ジューンテイク,5,差し,1212.092,1212.092,13,4.0,53.46,14.0,43.7-75.6,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,0.0,0.0,medium,81.649,81.649,0.5753
13,シェイクユアハート,7,差し,1208.655,1208.655,14,6.22,56.897,14.0,43.7-75.6,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,0.0,0.0,medium,81.649,81.649,0.5753
14,スティンガーグラス,7,差し,1206.164,1206.164,15,6.0,59.388,14.0,43.7-75.6,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,0.0,0.0,medium,81.649,81.649,0.5753
11,シンエンペラー,6,差し,1204.156,1204.156,16,5.22,61.396,14.0,43.7-75.6,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,0.0,0.0,medium,81.649,81.649,0.5753
8,タガノデュード,4,追込,1192.473,1192.473,17,3.0,73.078,14.0,68.5-105.6,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.3,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,0.0,0.0,medium,81.649,81.649,0.5753
6,ビザンチンドリーム,3,追込,1174.55,1174.55,18,2.0,91.002,14.0,68.5-105.6,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.3,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,0.0,0.0,medium,81.649,81.649,0.5753
16,メイショウタバル,8,逃げ,1272.91,1272.91,1,7.0,0.0,14.0,0.0-6.3,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,0.0,0.0,medium,82.123,82.123,0.5786
12,マイネルエンペラー,6,逃げ,1268.45,1268.45,2,5.0,4.46,14.0,0.0-6.3,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,0.0,0.0,medium,82.123,82.123,0.5786
2,ミュージアムマイル,1,先行,1258.91,1258.91,3,0.0,14.0,14.0,14.0-32.6,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.3,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,0.0,0.0,medium,82.123,82.123,0.5786
5,クロワデュノール,3,先行,1258.91,1258.91,4,2.22,14.0,14.0,14.0-32.6,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.3,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,0.0,0.0,medium,82.123,82.123,0.5786
9,コスモキュランダ,5,先行,1256.125,1256.125,5,4.22,16.785,14.0,14.0-32.6,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.3,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,0.0,0.0,medium,82.123,82.123,0.5786
17,レガレイラ,8,先行,1255.221,1255.221,6,7.0,17.689,14.0,14.0-32.6,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,0.0,0.0,medium,82.123,82.123,0.5786
4,ミクニインスパイア,2,先行,1252.23,1252.23,7,1.0,20.68,14.0,14.0-32.6,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.3,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,0.0,0.0,medium,82.123,82.123,0.5786
