horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,tie_breaker,ability_factor,time,elapsed_time,progress
9,コスモキュランダ,5,先行,1831.214,8,4.22,15.609,64.219,71.241,72.936,69.798,-0.665,-0.886,0.599,0.197,-10.418,-0.541,1.0,119.15,119.15,0.8395
1,ダノンデサイル,1,差し,1827.423,9,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.599,0.197,14.097,-0.57,1.0,119.15,119.15,0.8395
15,マイユニバース,7,差し,1823.442,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.599,0.197,11.659,-0.769,1.0,119.15,119.15,0.8395
3,シュガークン,2,先行,1819.909,11,1.22,26.914,52.467,61.843,62.755,59.629,-1.0,-1.25,0.599,0.197,-15.982,-0.669,1.0,119.15,119.15,0.8395
10,ジューンテイク,5,差し,1818.16,12,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.599,0.197,1.98,0.361,1.0,119.15,119.15,0.8395
18,ミステリーウェイ,8,先行,1817.863,13,7.0,28.96,43.76,58.039,58.955,56.534,-1.0,-1.25,0.599,0.197,-15.087,-0.375,1.0,119.15,119.15,0.8395
13,シェイクユアハート,7,差し,1817.667,14,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.599,0.197,10.263,-0.56,1.0,119.15,119.15,0.8395
14,スティンガーグラス,7,差し,1816.781,15,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.599,0.197,11.823,-0.042,1.0,119.15,119.15,0.8395
11,シンエンペラー,6,差し,1813.066,16,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.599,0.197,7.319,-0.07,1.0,119.15,119.15,0.8395
8,タガノデュード,4,追込,1797.227,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.599,0.197,10.018,0.22,1.0,119.15,119.15,0.8395
6,ビザンチンドリーム,3,追込,1780.94,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.599,0.197,8.329,0.338,1.0,119.15,119.15,0.8395
5,クロワデュノール,3,先行,1854.181,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.607,0.214,16.138,-0.074,1.0,119.625,119.625,0.8428
2,ミュージアムマイル,1,先行,1851.758,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.607,0.214,13.201,0.579,1.0,119.625,119.625,0.8428
17,レガレイラ,8,先行,1849.751,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.607,0.214,12.02,0.713,1.0,119.625,119.625,0.8428
4,ミクニインスパイア,2,先行,1846.621,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.607,0.214,2.961,0.142,1.0,119.625,119.625,0.8428
7,ファミリータイム,4,先行,1845.641,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.607,0.214,0.737,-0.623,1.0,119.625,119.625,0.8428
16,メイショウタバル,8,逃げ,1842.089,6,7.0,12.092,74.557,75.358,74.809,68.679,-0.504,-0.975,0.607,0.214,-14.614,0.227,1.0,119.625,119.625,0.8428
9,コスモキュランダ,5,先行,1837.857,7,4.22,16.324,64.219,71.241,72.936,69.798,-0.665,-0.886,0.607,0.214,-11.301,-0.541,1.0,119.625,119.625,0.8428
12,マイネルエンペラー,6,逃げ,1837.627,8,5.0,16.554,52.086,66.306,69.937,70.065,-0.922,-0.864,0.607,0.214,-12.948,0.09,1.0,119.625,119.625,0.8428
1,ダノンデサイル,1,差し,1834.781,9,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.607,0.214,15.292,-0.57,1.0,119.625,119.625,0.8428
15,マイユニバース,7,差し,1830.8,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.607,0.214,12.647,-0.769,1.0,119.625,119.625,0.8428
3,シュガークン,2,先行,1826.036,11,1.22,28.144,52.467,61.843,62.755,59.629,-1.0,-1.25,0.607,0.214,-17.336,-0.669,1.0,119.625,119.625,0.8428
10,ジューンテイク,5,差し,1825.518,12,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.607,0.214,2.148,0.361,1.0,119.625,119.625,0.8428
13,シェイクユアハート,7,差し,1825.025,13,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.607,0.214,11.133,-0.56,1.0,119.625,119.625,0.8428
14,スティンガーグラス,7,差し,1824.139,14,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.607,0.214,12.825,-0.042,1.0,119.625,119.625,0.8428
18,ミステリーウェイ,8,先行,1824.041,15,7.0,30.139,43.76,58.039,58.955,56.534,-1.0,-1.25,0.607,0.214,-16.365,-0.375,1.0,119.625,119.625,0.8428
11,シンエンペラー,6,差し,1820.424,16,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.607,0.214,7.94,-0.07,1.0,119.625,119.625,0.8428
8,タガノデュード,4,追込,1804.585,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.607,0.214,10.867,0.22,1.0,119.625,119.625,0.8428
6,ビザンチンドリーム,3,追込,1788.298,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.607,0.214,9.034,0.338,1.0,119.625,119.625,0.8428
5,クロワデュノール,3,先行,1861.538,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.615,0.231,17.398,-0.074,1.0,120.099,120.099,0.8462
2,ミュージアムマイル,1,先行,1859.115,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.615,0.231,14.233,0.579,1.0,120.099,120.099,0.8462
17,レガレイラ,8,先行,1857.108,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.615,0.231,12.959,0.713,1.0,120.099,120.099,0.8462
4,ミクニインスパイア,2,先行,1853.978,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.615,0.231,3.192,0.142,1.0,120.099,120.099,0.8462
7,ファミリータイム,4,先行,1852.998,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.615,0.231,0.794,-0.623,1.0,120.099,120.099,0.8462
16,メイショウタバル,8,逃げ,1848.401,6,7.0,13.138,74.557,75.358,74.809,68.679,-0.504,-0.975,0.615,0.231,-15.755,0.227,1.0,120.099,120.099,0.8462
9,コスモキュランダ,5,先行,1844.5,7,4.22,17.039,64.219,71.241,72.936,69.798,-0.665,-0.886,0.615,0.231,-12.183,-0.541,1.0,120.099,120.099,0.8462
12,マイネルエンペラー,6,逃げ,1844.037,8,5.0,17.502,52.086,66.306,69.937,70.065,-0.922,-0.864,0.615,0.231,-13.96,0.09,1.0,120.099,120.099,0.8462
1,ダノンデサイル,1,差し,1842.138,9,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.615,0.231,16.487,-0.57,1.0,120.099,120.099,0.8462
15,マイユニバース,7,差し,1838.157,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.615,0.231,13.635,-0.769,1.0,120.099,120.099,0.8462
10,ジューンテイク,5,差し,1832.875,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.615,0.231,2.316,0.361,1.0,120.099,120.099,0.8462
13,シェイクユアハート,7,差し,1832.382,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.615,0.231,12.002,-0.56,1.0,120.099,120.099,0.8462
3,シュガークン,2,先行,1832.164,13,1.22,29.375,52.467,61.843,62.755,59.629,-1.0,-1.25,0.615,0.231,-18.69,-0.669,1.0,120.099,120.099,0.8462
14,スティンガーグラス,7,差し,1831.496,14,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.615,0.231,13.826,-0.042,1.0,120.099,120.099,0.8462
18,ミステリーウェイ,8,先行,1830.22,15,7.0,31.319,43.76,58.039,58.955,56.534,-1.0,-1.25,0.615,0.231,-17.644,-0.375,1.0,120.099,120.099,0.8462
11,シンエンペラー,6,差し,1827.781,16,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.615,0.231,8.56,-0.07,1.0,120.099,120.099,0.8462
8,タガノデュード,4,追込,1811.942,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.615,0.231,11.716,0.22,1.0,120.099,120.099,0.8462
6,ビザンチンドリーム,3,追込,1795.655,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.615,0.231,9.74,0.338,1.0,120.099,120.099,0.8462
5,クロワデュノール,3,先行,1868.896,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.624,0.247,18.659,-0.074,1.0,120.574,120.574,0.8495
2,ミュージアムマイル,1,先行,1866.473,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.624,0.247,15.264,0.579,1.0,120.574,120.574,0.8495
17,レガレイラ,8,先行,1864.466,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.624,0.247,13.898,0.713,1.0,120.574,120.574,0.8495
4,ミクニインスパイア,2,先行,1861.336,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.624,0.247,3.423,0.142,1.0,120.574,120.574,0.8495
7,ファミリータイム,4,先行,1860.356,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.624,0.247,0.852,-0.623,1.0,120.574,120.574,0.8495
16,メイショウタバル,8,逃げ,1854.712,6,7.0,14.184,74.557,75.358,74.809,68.679,-0.504,-0.975,0.624,0.247,-16.897,0.227,1.0,120.574,120.574,0.8495
9,コスモキュランダ,5,先行,1851.143,7,4.22,17.754,64.219,71.241,72.936,69.798,-0.665,-0.886,0.624,0.247,-13.066,-0.541,1.0,120.574,120.574,0.8495
12,マイネルエンペラー,6,逃げ,1850.446,8,5.0,18.45,52.086,66.306,69.937,70.065,-0.922,-0.864,0.624,0.247,-14.971,0.09,1.0,120.574,120.574,0.8495
1,ダノンデサイル,1,差し,1849.496,9,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.624,0.247,17.681,-0.57,1.0,120.574,120.574,0.8495
15,マイユニバース,7,差し,1845.515,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.624,0.247,14.623,-0.769,1.0,120.574,120.574,0.8495
10,ジューンテイク,5,差し,1840.233,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.624,0.247,2.484,0.361,1.0,120.574,120.574,0.8495
13,シェイクユアハート,7,差し,1839.74,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.624,0.247,12.872,-0.56,1.0,120.574,120.574,0.8495
14,スティンガーグラス,7,差し,1838.854,13,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.624,0.247,14.828,-0.042,1.0,120.574,120.574,0.8495
3,シュガークン,2,先行,1838.291,14,1.22,30.605,52.467,61.843,62.755,59.629,-1.0,-1.25,0.624,0.247,-20.045,-0.669,1.0,120.574,120.574,0.8495
18,ミステリーウェイ,8,先行,1836.398,15,7.0,32.498,43.76,58.039,58.955,56.534,-1.0,-1.25,0.624,0.247,-18.922,-0.375,1.0,120.574,120.574,0.8495
11,シンエンペラー,6,差し,1835.139,16,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.624,0.247,9.18,-0.07,1.0,120.574,120.574,0.8495
8,タガノデュード,4,追込,1819.3,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.624,0.247,12.564,0.22,1.0,120.574,120.574,0.8495
6,ビザンチンドリーム,3,追込,1803.013,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.624,0.247,10.446,0.338,1.0,120.574,120.574,0.8495
5,クロワデュノール,3,先行,1876.254,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.632,0.264,19.92,-0.074,1.0,121.049,121.049,0.8528
2,ミュージアムマイル,1,先行,1873.831,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.632,0.264,16.295,0.579,1.0,121.049,121.049,0.8528
17,レガレイラ,8,先行,1871.824,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.632,0.264,14.837,0.713,1.0,121.049,121.049,0.8528
4,ミクニインスパイア,2,先行,1868.694,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.632,0.264,3.655,0.142,1.0,121.049,121.049,0.8528
7,ファミリータイム,4,先行,1867.714,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.632,0.264,0.909,-0.623,1.0,121.049,121.049,0.8528
16,メイショウタバル,8,逃げ,1861.024,6,7.0,15.231,74.557,75.358,74.809,68.679,-0.504,-0.975,0.632,0.264,-18.039,0.227,1.0,121.049,121.049,0.8528
9,コスモキュランダ,5,先行,1857.785,7,4.22,18.469,64.219,71.241,72.936,69.798,-0.665,-0.886,0.632,0.264,-13.949,-0.541,1.0,121.049,121.049,0.8528
12,マイネルエンペラー,6,逃げ,1856.856,8,5.0,19.398,52.086,66.306,69.937,70.065,-0.922,-0.864,0.632,0.264,-15.983,0.09,1.0,121.049,121.049,0.8528
1,ダノンデサイル,1,差し,1856.854,9,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.632,0.264,18.876,-0.57,1.0,121.049,121.049,0.8528
15,マイユニバース,7,差し,1852.873,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.632,0.264,15.611,-0.769,1.0,121.049,121.049,0.8528
10,ジューンテイク,5,差し,1847.591,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.632,0.264,2.652,0.361,1.0,121.049,121.049,0.8528
13,シェイクユアハート,7,差し,1847.098,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.632,0.264,13.742,-0.56,1.0,121.049,121.049,0.8528
14,スティンガーグラス,7,差し,1846.212,13,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.632,0.264,15.83,-0.042,1.0,121.049,121.049,0.8528
3,シュガークン,2,先行,1844.419,14,1.22,31.835,52.467,61.843,62.755,59.629,-1.0,-1.25,0.632,0.264,-21.399,-0.669,1.0,121.049,121.049,0.8528
18,ミステリーウェイ,8,先行,1842.577,15,7.0,33.678,43.76,58.039,58.955,56.534,-1.0,-1.25,0.632,0.264,-20.201,-0.375,1.0,121.049,121.049,0.8528
11,シンエンペラー,6,差し,1842.497,16,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.632,0.264,9.801,-0.07,1.0,121.049,121.049,0.8528
8,タガノデュード,4,追込,1826.658,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.632,0.264,13.854,0.22,1.0,121.049,121.049,0.8528
6,ビザンチンドリーム,3,追込,1810.371,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.632,0.264,11.598,0.338,1.0,121.049,121.049,0.8528
5,クロワデュノール,3,先行,1883.612,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.64,0.281,21.181,-0.074,1.0,121.523,121.523,0.8562
2,ミュージアムマイル,1,先行,1881.189,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.64,0.281,17.327,0.579,1.0,121.523,121.523,0.8562
17,レガレイラ,8,先行,1879.182,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.64,0.281,15.776,0.713,1.0,121.523,121.523,0.8562
4,ミクニインスパイア,2,先行,1876.052,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.64,0.281,3.886,0.142,1.0,121.523,121.523,0.8562
7,ファミリータイム,4,先行,1875.072,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.64,0.281,0.967,-0.623,1.0,121.523,121.523,0.8562
16,メイショウタバル,8,逃げ,1867.335,6,7.0,16.277,74.557,75.358,74.809,68.679,-0.504,-0.975,0.64,0.281,-19.18,0.227,1.0,121.523,121.523,0.8562
9,コスモキュランダ,5,先行,1864.428,7,4.22,19.184,64.219,71.241,72.936,69.798,-0.665,-0.886,0.64,0.281,-14.832,-0.541,1.0,121.523,121.523,0.8562
1,ダノンデサイル,1,差し,1864.212,8,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.64,0.281,20.071,-0.57,1.0,121.523,121.523,0.8562
12,マイネルエンペラー,6,逃げ,1863.266,9,5.0,20.346,52.086,66.306,69.937,70.065,-0.922,-0.864,0.64,0.281,-16.994,0.09,1.0,121.523,121.523,0.8562
15,マイユニバース,7,差し,1860.231,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.64,0.281,16.599,-0.769,1.0,121.523,121.523,0.8562
10,ジューンテイク,5,差し,1854.949,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.64,0.281,2.82,0.361,1.0,121.523,121.523,0.8562
13,シェイクユアハート,7,差し,1854.456,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.64,0.281,14.612,-0.56,1.0,121.523,121.523,0.8562
14,スティンガーグラス,7,差し,1853.57,13,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.64,0.281,16.832,-0.042,1.0,121.523,121.523,0.8562
3,シュガークン,2,先行,1850.547,14,1.22,33.066,52.467,61.843,62.755,59.629,-1.0,-1.25,0.64,0.281,-22.754,-0.669,1.0,121.523,121.523,0.8562
11,シンエンペラー,6,差し,1849.855,15,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.64,0.281,10.421,-0.07,1.0,121.523,121.523,0.8562
18,ミステリーウェイ,8,先行,1848.755,16,7.0,34.857,43.76,58.039,58.955,56.534,-1.0,-1.25,0.64,0.281,-21.479,-0.375,1.0,121.523,121.523,0.8562
8,タガノデュード,4,追込,1834.016,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.64,0.281,15.221,0.22,1.0,121.523,121.523,0.8562
6,ビザンチンドリーム,3,追込,1817.729,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.64,0.281,12.828,0.338,1.0,121.523,121.523,0.8562
5,クロワデュノール,3,先行,1890.97,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.649,0.298,22.441,-0.074,1.0,121.998,121.998,0.8595
2,ミュージアムマイル,1,先行,1888.547,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.649,0.298,18.358,0.579,1.0,121.998,121.998,0.8595
17,レガレイラ,8,先行,1886.54,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.649,0.298,16.715,0.713,1.0,121.998,121.998,0.8595
4,ミクニインスパイア,2,先行,1883.41,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.649,0.298,4.117,0.142,1.0,121.998,121.998,0.8595
7,ファミリータイム,4,先行,1882.43,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.649,0.298,1.024,-0.623,1.0,121.998,121.998,0.8595
16,メイショウタバル,8,逃げ,1873.647,6,7.0,17.323,74.557,75.358,74.809,68.679,-0.504,-0.975,0.649,0.298,-20.322,0.227,1.0,121.998,121.998,0.8595
1,ダノンデサイル,1,差し,1871.57,7,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.649,0.298,21.265,-0.57,1.0,121.998,121.998,0.8595
9,コスモキュランダ,5,先行,1871.071,8,4.22,19.899,64.219,71.241,72.936,69.798,-0.665,-0.886,0.649,0.298,-15.715,-0.541,1.0,121.998,121.998,0.8595
12,マイネルエンペラー,6,逃げ,1869.675,9,5.0,21.294,52.086,66.306,69.937,70.065,-0.922,-0.864,0.649,0.298,-18.006,0.09,1.0,121.998,121.998,0.8595
15,マイユニバース,7,差し,1867.589,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.649,0.298,17.587,-0.769,1.0,121.998,121.998,0.8595
10,ジューンテイク,5,差し,1862.307,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.649,0.298,2.988,0.361,1.0,121.998,121.998,0.8595
13,シェイクユアハート,7,差し,1861.814,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.649,0.298,15.481,-0.56,1.0,121.998,121.998,0.8595
14,スティンガーグラス,7,差し,1860.928,13,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.649,0.298,17.834,-0.042,1.0,121.998,121.998,0.8595
11,シンエンペラー,6,差し,1857.213,14,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.649,0.298,11.041,-0.07,1.0,121.998,121.998,0.8595
3,シュガークン,2,先行,1856.674,15,1.22,34.296,52.467,61.843,62.755,59.629,-1.0,-1.25,0.649,0.298,-24.108,-0.669,1.0,121.998,121.998,0.8595
18,ミステリーウェイ,8,先行,1854.933,16,7.0,36.036,43.76,58.039,58.955,56.534,-1.0,-1.25,0.649,0.298,-22.758,-0.375,1.0,121.998,121.998,0.8595
8,タガノデュード,4,追込,1841.374,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.649,0.298,16.588,0.22,1.0,121.998,121.998,0.8595
6,ビザンチンドリーム,3,追込,1825.087,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.649,0.298,14.059,0.338,1.0,121.998,121.998,0.8595
5,クロワデュノール,3,先行,1898.328,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.657,0.314,23.702,-0.074,1.0,122.473,122.473,0.8629
2,ミュージアムマイル,1,先行,1895.905,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.657,0.314,19.39,0.579,1.0,122.473,122.473,0.8629
17,レガレイラ,8,先行,1893.898,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.657,0.314,17.654,0.713,1.0,122.473,122.473,0.8629
4,ミクニインスパイア,2,先行,1890.768,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.657,0.314,4.348,0.142,1.0,122.473,122.473,0.8629
7,ファミリータイム,4,先行,1889.788,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.657,0.314,1.082,-0.623,1.0,122.473,122.473,0.8629
16,メイショウタバル,8,逃げ,1879.958,6,7.0,18.37,74.557,75.358,74.809,68.679,-0.504,-0.975,0.657,0.314,-21.464,0.227,1.0,122.473,122.473,0.8629
1,ダノンデサイル,1,差し,1878.928,7,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.657,0.314,22.46,-0.57,1.0,122.473,122.473,0.8629
9,コスモキュランダ,5,先行,1877.714,8,4.22,20.614,64.219,71.241,72.936,69.798,-0.665,-0.886,0.657,0.314,-16.598,-0.541,1.0,122.473,122.473,0.8629
12,マイネルエンペラー,6,逃げ,1876.085,9,5.0,22.243,52.086,66.306,69.937,70.065,-0.922,-0.864,0.657,0.314,-19.017,0.09,1.0,122.473,122.473,0.8629
15,マイユニバース,7,差し,1874.947,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.657,0.314,18.576,-0.769,1.0,122.473,122.473,0.8629
10,ジューンテイク,5,差し,1869.665,11,4.45,28.663,67.114,73.771,79.136,80.181,-0.132,-0.053,0.657,0.314,3.155,0.361,1.0,122.473,122.473,0.8629
13,シェイクユアハート,7,差し,1869.172,12,6.67,29.156,67.357,78.592,85.989,87.365,0.457,0.524,0.657,0.314,16.351,-0.56,1.0,122.473,122.473,0.8629
14,スティンガーグラス,7,差し,1868.286,13,6.45,30.042,61.121,77.264,85.596,88.751,0.424,0.635,0.657,0.314,18.836,-0.042,1.0,122.473,122.473,0.8629
11,シンエンペラー,6,差し,1864.571,14,5.67,33.757,54.86,73.209,81.503,84.782,0.072,0.316,0.657,0.314,11.662,-0.07,1.0,122.473,122.473,0.8629
3,シュガークン,2,先行,1862.802,15,1.22,35.526,52.467,61.843,62.755,59.629,-1.0,-1.25,0.657,0.314,-25.462,-0.669,1.0,122.473,122.473,0.8629
18,ミステリーウェイ,8,先行,1861.112,16,7.0,37.216,43.76,58.039,58.955,56.534,-1.0,-1.25,0.657,0.314,-24.036,-0.375,1.0,122.473,122.473,0.8629
8,タガノデュード,4,追込,1848.732,17,3.65,49.596,71.2,81.806,88.626,89.88,0.684,0.725,0.657,0.314,17.955,0.22,1.0,122.473,122.473,0.8629
6,ビザンチンドリーム,3,追込,1832.445,18,2.65,65.883,58.422,76.695,85.182,88.356,0.388,0.603,0.657,0.314,15.289,0.338,1.0,122.473,122.473,0.8629
5,クロワデュノール,3,先行,1905.686,1,2.22,0.0,84.154,89.408,93.784,92.129,1.0,0.906,0.666,0.331,24.963,-0.074,1.0,122.947,122.947,0.8662
2,ミュージアムマイル,1,先行,1903.263,2,0.0,2.423,73.195,82.272,88.292,89.686,0.655,0.71,0.666,0.331,20.421,0.579,1.0,122.947,122.947,0.8662
17,レガレイラ,8,先行,1901.256,3,7.0,4.43,68.507,79.338,86.312,88.703,0.485,0.631,0.666,0.331,18.593,0.713,1.0,122.947,122.947,0.8662
4,ミクニインスパイア,2,先行,1898.126,4,1.0,7.56,62.769,75.093,80.598,81.531,-0.006,0.056,0.666,0.331,4.58,0.142,1.0,122.947,122.947,0.8662
7,ファミリータイム,4,先行,1897.146,5,3.22,8.54,60.592,73.6,79.145,79.588,-0.131,-0.1,0.666,0.331,1.139,-0.623,1.0,122.947,122.947,0.8662
1,ダノンデサイル,1,差し,1886.286,6,0.67,19.4,79.175,85.766,91.14,90.782,0.9,0.798,0.666,0.331,23.655,-0.57,1.0,122.947,122.947,0.8662
16,メイショウタバル,8,逃げ,1886.27,7,7.0,19.416,74.557,75.358,74.809,68.679,-0.504,-0.975,0.666,0.331,-22.605,0.227,1.0,122.947,122.947,0.8662
9,コスモキュランダ,5,先行,1884.356,8,4.22,21.329,64.219,71.241,72.936,69.798,-0.665,-0.886,0.666,0.331,-17.48,-0.541,1.0,122.947,122.947,0.8662
12,マイネルエンペラー,6,逃げ,1882.495,9,5.0,23.191,52.086,66.306,69.937,70.065,-0.922,-0.864,0.666,0.331,-20.029,0.09,1.0,122.947,122.947,0.8662
15,マイユニバース,7,差し,1882.305,10,6.67,23.381,70.558,80.631,87.338,88.656,0.573,0.627,0.666,0.331,19.564,-0.769,1.0,122.947,122.947,0.8662
