horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,time,elapsed_time,progress
6,ビザンチンドリーム,3,追込,1634.148,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.431,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,109.656,109.656,0.7726
16,メイショウタバル,8,逃げ,1707.023,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.44,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,110.131,110.131,0.7759
5,クロワデュノール,3,先行,1704.623,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.44,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,110.131,110.131,0.7759
2,ミュージアムマイル,1,先行,1702.16,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.44,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,110.131,110.131,0.7759
12,マイネルエンペラー,6,逃げ,1702.078,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.44,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,110.131,110.131,0.7759
17,レガレイラ,8,先行,1700.138,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.44,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,110.131,110.131,0.7759
4,ミクニインスパイア,2,先行,1697.002,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.44,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,110.131,110.131,0.7759
9,コスモキュランダ,5,先行,1696.57,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.44,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,110.131,110.131,0.7759
7,ファミリータイム,4,先行,1696.022,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.44,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,110.131,110.131,0.7759
3,シュガークン,2,先行,1692.215,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.44,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,110.131,110.131,0.7759
18,ミステリーウェイ,8,先行,1689.873,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.44,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,110.131,110.131,0.7759
1,ダノンデサイル,1,差し,1682.314,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.44,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,110.131,110.131,0.7759
15,マイユニバース,7,差し,1676.72,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.44,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,110.131,110.131,0.7759
13,シェイクユアハート,7,差し,1671.571,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.44,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,110.131,110.131,0.7759
10,ジューンテイク,5,差し,1670.689,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.44,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,110.131,110.131,0.7759
14,スティンガーグラス,7,差し,1670.284,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.44,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,110.131,110.131,0.7759
11,シンエンペラー,6,差し,1664.648,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.44,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,110.131,110.131,0.7759
8,タガノデュード,4,追込,1660.357,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.44,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,110.131,110.131,0.7759
6,ビザンチンドリーム,3,追込,1641.505,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.44,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,110.131,110.131,0.7759
16,メイショウタバル,8,逃げ,1714.381,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.448,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,110.605,110.605,0.7793
5,クロワデュノール,3,先行,1711.981,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.448,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,110.605,110.605,0.7793
2,ミュージアムマイル,1,先行,1709.518,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.448,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,110.605,110.605,0.7793
12,マイネルエンペラー,6,逃げ,1709.436,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.448,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,110.605,110.605,0.7793
17,レガレイラ,8,先行,1707.496,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.448,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,110.605,110.605,0.7793
4,ミクニインスパイア,2,先行,1704.36,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.448,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,110.605,110.605,0.7793
9,コスモキュランダ,5,先行,1703.928,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.448,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,110.605,110.605,0.7793
7,ファミリータイム,4,先行,1703.38,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.448,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,110.605,110.605,0.7793
3,シュガークン,2,先行,1699.573,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.448,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,110.605,110.605,0.7793
18,ミステリーウェイ,8,先行,1697.231,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.448,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,110.605,110.605,0.7793
1,ダノンデサイル,1,差し,1689.672,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.448,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,110.605,110.605,0.7793
15,マイユニバース,7,差し,1684.078,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.448,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,110.605,110.605,0.7793
13,シェイクユアハート,7,差し,1678.929,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.448,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,110.605,110.605,0.7793
10,ジューンテイク,5,差し,1678.047,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.448,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,110.605,110.605,0.7793
14,スティンガーグラス,7,差し,1677.642,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.448,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,110.605,110.605,0.7793
11,シンエンペラー,6,差し,1672.006,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.448,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,110.605,110.605,0.7793
8,タガノデュード,4,追込,1667.715,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.448,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,110.605,110.605,0.7793
6,ビザンチンドリーム,3,追込,1648.863,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.448,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,110.605,110.605,0.7793
16,メイショウタバル,8,逃げ,1721.739,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.457,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,111.08,111.08,0.7826
5,クロワデュノール,3,先行,1719.339,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.457,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,111.08,111.08,0.7826
2,ミュージアムマイル,1,先行,1716.876,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.457,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,111.08,111.08,0.7826
12,マイネルエンペラー,6,逃げ,1716.794,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.457,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,111.08,111.08,0.7826
17,レガレイラ,8,先行,1714.854,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.457,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,111.08,111.08,0.7826
4,ミクニインスパイア,2,先行,1711.718,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.457,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,111.08,111.08,0.7826
9,コスモキュランダ,5,先行,1711.286,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.457,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,111.08,111.08,0.7826
7,ファミリータイム,4,先行,1710.738,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.457,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,111.08,111.08,0.7826
3,シュガークン,2,先行,1706.931,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.457,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,111.08,111.08,0.7826
18,ミステリーウェイ,8,先行,1704.589,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.457,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,111.08,111.08,0.7826
1,ダノンデサイル,1,差し,1697.03,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.457,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,111.08,111.08,0.7826
15,マイユニバース,7,差し,1691.436,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.457,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,111.08,111.08,0.7826
13,シェイクユアハート,7,差し,1686.287,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.457,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,111.08,111.08,0.7826
10,ジューンテイク,5,差し,1685.405,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.457,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,111.08,111.08,0.7826
14,スティンガーグラス,7,差し,1685.0,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.457,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,111.08,111.08,0.7826
11,シンエンペラー,6,差し,1679.364,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.457,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,111.08,111.08,0.7826
8,タガノデュード,4,追込,1675.073,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.457,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,111.08,111.08,0.7826
6,ビザンチンドリーム,3,追込,1656.221,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.457,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,111.08,111.08,0.7826
16,メイショウタバル,8,逃げ,1729.097,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.465,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,111.555,111.555,0.786
5,クロワデュノール,3,先行,1726.697,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.465,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,111.555,111.555,0.786
2,ミュージアムマイル,1,先行,1724.234,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.465,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,111.555,111.555,0.786
12,マイネルエンペラー,6,逃げ,1724.152,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.465,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,111.555,111.555,0.786
17,レガレイラ,8,先行,1722.212,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.465,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,111.555,111.555,0.786
4,ミクニインスパイア,2,先行,1719.076,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.465,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,111.555,111.555,0.786
9,コスモキュランダ,5,先行,1718.644,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.465,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,111.555,111.555,0.786
7,ファミリータイム,4,先行,1718.096,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.465,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,111.555,111.555,0.786
3,シュガークン,2,先行,1714.289,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.465,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,111.555,111.555,0.786
18,ミステリーウェイ,8,先行,1711.947,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.465,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,111.555,111.555,0.786
1,ダノンデサイル,1,差し,1704.388,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.465,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,111.555,111.555,0.786
15,マイユニバース,7,差し,1698.794,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.465,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,111.555,111.555,0.786
13,シェイクユアハート,7,差し,1693.645,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.465,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,111.555,111.555,0.786
10,ジューンテイク,5,差し,1692.763,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.465,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,111.555,111.555,0.786
14,スティンガーグラス,7,差し,1692.358,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.465,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,111.555,111.555,0.786
11,シンエンペラー,6,差し,1686.722,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.465,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,111.555,111.555,0.786
8,タガノデュード,4,追込,1682.431,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.465,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,111.555,111.555,0.786
6,ビザンチンドリーム,3,追込,1663.579,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.465,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,111.555,111.555,0.786
16,メイショウタバル,8,逃げ,1736.455,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.473,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,112.029,112.029,0.7893
5,クロワデュノール,3,先行,1734.055,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.473,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,112.029,112.029,0.7893
2,ミュージアムマイル,1,先行,1731.592,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.473,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,112.029,112.029,0.7893
12,マイネルエンペラー,6,逃げ,1731.51,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.473,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,112.029,112.029,0.7893
17,レガレイラ,8,先行,1729.57,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.473,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,112.029,112.029,0.7893
4,ミクニインスパイア,2,先行,1726.434,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.473,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,112.029,112.029,0.7893
9,コスモキュランダ,5,先行,1726.002,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.473,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,112.029,112.029,0.7893
7,ファミリータイム,4,先行,1725.454,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.473,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,112.029,112.029,0.7893
3,シュガークン,2,先行,1721.647,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.473,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,112.029,112.029,0.7893
18,ミステリーウェイ,8,先行,1719.305,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.473,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,112.029,112.029,0.7893
1,ダノンデサイル,1,差し,1711.746,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.473,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,112.029,112.029,0.7893
15,マイユニバース,7,差し,1706.152,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.473,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,112.029,112.029,0.7893
13,シェイクユアハート,7,差し,1701.003,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.473,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,112.029,112.029,0.7893
10,ジューンテイク,5,差し,1700.121,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.473,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,112.029,112.029,0.7893
14,スティンガーグラス,7,差し,1699.716,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.473,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,112.029,112.029,0.7893
11,シンエンペラー,6,差し,1694.08,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.473,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,112.029,112.029,0.7893
8,タガノデュード,4,追込,1689.789,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.473,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,112.029,112.029,0.7893
6,ビザンチンドリーム,3,追込,1670.937,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.473,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,112.029,112.029,0.7893
16,メイショウタバル,8,逃げ,1743.813,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.482,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,112.504,112.504,0.7926
5,クロワデュノール,3,先行,1741.413,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.482,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,112.504,112.504,0.7926
2,ミュージアムマイル,1,先行,1738.95,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.482,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,112.504,112.504,0.7926
12,マイネルエンペラー,6,逃げ,1738.868,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.482,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,112.504,112.504,0.7926
17,レガレイラ,8,先行,1736.928,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.482,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,112.504,112.504,0.7926
4,ミクニインスパイア,2,先行,1733.792,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.482,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,112.504,112.504,0.7926
9,コスモキュランダ,5,先行,1733.36,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.482,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,112.504,112.504,0.7926
7,ファミリータイム,4,先行,1732.812,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.482,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,112.504,112.504,0.7926
3,シュガークン,2,先行,1729.005,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.482,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,112.504,112.504,0.7926
18,ミステリーウェイ,8,先行,1726.663,10,7.0,17.15,43.76,58.039,58.955,59.981,-1.0,-1.25,0.482,0.0,0.0,0.0,-0.375,0.7,0.786,0.787,0.0,0.547,1.0,54.75,112.504,112.504,0.7926
1,ダノンデサイル,1,差し,1719.104,11,0.67,24.709,79.175,85.766,91.14,88.858,0.9,1.081,0.482,0.0,0.0,0.0,-0.57,0.7,0.504,0.49,0.875,0.757,1.0,75.688,112.504,112.504,0.7926
15,マイユニバース,7,差し,1713.51,12,6.67,30.303,70.558,80.631,87.338,84.515,0.573,0.618,0.482,0.0,0.0,0.0,-0.769,0.7,0.592,0.592,0.512,0.683,1.0,68.346,112.504,112.504,0.7926
13,シェイクユアハート,7,差し,1708.361,13,6.67,35.452,67.357,78.592,85.989,82.377,0.457,0.39,0.482,0.0,0.0,0.0,-0.56,0.7,0.364,0.368,0.65,0.66,1.0,66.042,112.504,112.504,0.7926
10,ジューンテイク,5,差し,1707.479,14,4.45,36.334,67.114,73.771,79.136,77.483,-0.132,-0.132,0.482,0.0,0.0,0.0,0.361,0.7,0.524,0.549,0.278,0.697,1.0,69.684,112.504,112.504,0.7926
14,スティンガーグラス,7,差し,1707.074,15,6.45,36.739,61.121,77.264,85.596,81.585,0.424,0.306,0.482,0.0,0.0,0.0,-0.042,0.7,0.355,0.406,0.577,0.563,1.0,56.321,112.504,112.504,0.7926
11,シンエンペラー,6,差し,1701.438,16,5.67,42.375,54.86,73.209,81.503,78.732,0.072,0.001,0.482,0.0,0.0,0.0,-0.07,0.7,0.541,0.531,0.205,0.643,1.0,64.317,112.504,112.504,0.7926
8,タガノデュード,4,追込,1697.147,17,3.65,46.666,71.2,81.806,88.626,85.856,0.684,0.761,0.482,0.0,0.0,0.0,0.22,0.7,0.129,0.145,0.993,0.697,1.0,69.652,112.504,112.504,0.7926
6,ビザンチンドリーム,3,追込,1678.295,18,2.65,65.518,58.422,76.695,85.182,81.047,0.388,0.248,0.482,0.0,0.0,0.0,0.338,0.7,0.145,0.137,0.677,0.571,1.0,57.07,112.504,112.504,0.7926
16,メイショウタバル,8,逃げ,1751.171,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.49,0.0,0.0,0.0429,0.227,0.7,0.911,0.911,0.04,0.738,1.0,73.79,112.979,112.979,0.796
5,クロワデュノール,3,先行,1748.771,2,2.22,2.4,84.154,89.408,93.784,91.84,1.0,1.25,0.49,0.0,0.0,0.0,-0.074,0.7,0.659,0.683,0.465,0.796,1.0,79.599,112.979,112.979,0.796
2,ミュージアムマイル,1,先行,1746.308,3,0.0,4.863,73.195,82.272,88.292,85.626,0.655,0.737,0.49,0.0,0.0,0.0,0.579,0.7,0.425,0.425,0.719,0.695,1.0,69.454,112.979,112.979,0.796
12,マイネルエンペラー,6,逃げ,1746.226,4,5.0,4.945,52.086,66.306,69.937,69.574,-0.922,-0.975,0.49,0.0,0.0,0.0404,0.09,0.7,0.562,0.562,0.107,0.595,1.0,59.477,112.979,112.979,0.796
17,レガレイラ,8,先行,1744.286,5,7.0,6.885,68.507,79.338,86.312,83.416,0.485,0.501,0.49,0.0,0.0,0.0,0.713,0.7,0.34,0.314,0.719,0.671,1.0,67.084,112.979,112.979,0.796
4,ミクニインスパイア,2,先行,1741.15,6,1.0,10.021,62.769,75.093,80.598,78.197,-0.006,-0.056,0.49,0.0,0.0,0.0,0.142,0.7,0.627,0.67,0.291,0.63,1.0,62.999,112.979,112.979,0.796
9,コスモキュランダ,5,先行,1740.718,7,4.22,10.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.49,0.0,0.0,0.0,-0.541,0.7,0.818,0.81,0.0,0.702,1.0,70.213,112.979,112.979,0.796
7,ファミリータイム,4,先行,1740.17,8,3.22,11.001,60.592,73.6,79.145,76.604,-0.131,-0.225,0.49,0.0,0.0,0.0,-0.623,0.7,0.723,0.723,0.183,0.607,1.0,60.662,112.979,112.979,0.796
3,シュガークン,2,先行,1736.363,9,1.22,14.808,52.467,61.843,62.755,62.654,-1.0,-1.25,0.49,0.0,0.0,0.0,-0.669,0.7,0.849,0.838,0.118,0.573,1.0,57.331,112.979,112.979,0.796
